id,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_dew_point_temp_k_back_2,reanalysis_specific_humidity_g_per_kg_back_2,station_avg_temp_c_back_2,station_min_temp_c_back_2,reanalysis_dew_point_temp_k_back_1,reanalysis_specific_humidity_g_per_kg_back_1,station_avg_temp_c_back_1,station_min_temp_c_back_1,reanalysis_dew_point_temp_k_back_3,reanalysis_specific_humidity_g_per_kg_back_3,station_avg_temp_c_back_3,station_min_temp_c_back_3,reanalysis_dew_point_temp_k_back_4,reanalysis_specific_humidity_g_per_kg_back_4,station_avg_temp_c_back_4,station_min_temp_c_back_4,a_back_5,b_back_5,c_back_5,d_back_5,a_back_6,b_back_6,c_back_6,d_back_6,a_back_7,b_back_7,c_back_7,d_back_7,a_back_8,b_back_8,c_back_8,d_back_8
655,-0.005633333,-0.03725,0.2773286,0.2907286,11.61,300.0485714,300.1285714,296.0928571,302.3,297.8,22.77,78.96285714,11.61,17.51,2.485714286,26.98571429,7,32.2,21.7,28,294.9785714,16.32714286,26.07142857,21.7,295.2057143,16.57857143,26.42857143,21.7,294.5771429,15.91857143,25.92857143,21.7,294.8057143,16.16,25.7,22.2,294.3814286,15.84571429,25.05714286,21.1,294.6042857,15.94,25.45714286,21.1,294.2171429,15.58714286,25.72857143,20.6,294.2685714,15.6,25.68571429,21.1
656,-0.2439,-0.1209333,0.2790857,0.2488429,0,300.17,300.3142857,295.2057143,302,298,5.9,74.37285714,0,16.57857143,2.714285714,26.42857143,7.285714286,31.1,21.7,2.9,294.5771429,15.91857143,25.92857143,21.7,294.9785714,16.32714286,26.07142857,21.7,294.8057143,16.16,25.7,22.2,294.3814286,15.84571429,25.05714286,21.1,294.6042857,15.94,25.45714286,21.1,294.2171429,15.58714286,25.72857143,20.6,294.2685714,15.6,25.68571429,21.1,294.3371429,15.7,25.32857143,20.6
657,-0.1743,-0.0723,0.1993,0.1713,7.32,299.8928571,299.9285714,294.9785714,301.4,298.3,7.45,74.51714286,7.32,16.32714286,1.771428571,26.07142857,6.642857143,30,21.7,40.6,294.8057143,16.16,25.7,22.2,294.5771429,15.91857143,25.92857143,21.7,294.3814286,15.84571429,25.05714286,21.1,294.6042857,15.94,25.45714286,21.1,294.2171429,15.58714286,25.72857143,20.6,294.2685714,15.6,25.68571429,21.1,294.3371429,15.7,25.32857143,20.6,294.2571429,15.63,25.2,21.1
658,-0.043,-0.12895,0.1854143,0.2088,0,299.3785714,299.6,294.5771429,301.2,297.7,8.3,74.94285714,0,15.91857143,2.371428571,25.92857143,6.971428571,30.6,21.7,18.6,294.3814286,15.84571429,25.05714286,21.1,294.8057143,16.16,25.7,22.2,294.6042857,15.94,25.45714286,21.1,294.2171429,15.58714286,25.72857143,20.6,294.2685714,15.6,25.68571429,21.1,294.3371429,15.7,25.32857143,20.6,294.2571429,15.63,25.2,21.1,294.5771429,15.91428571,25.4,21.7
659,0.0358,-0.2528,0.2434333,0.1369286,6.58,298.6385714,298.8071429,294.8057143,301.1,296.7,19.7,79.48285714,6.58,16.16,2.785714286,25.7,5.771428571,29.4,22.2,31.7,294.6042857,15.94,25.45714286,21.1,294.3814286,15.84571429,25.05714286,21.1,294.2171429,15.58714286,25.72857143,20.6,294.2685714,15.6,25.68571429,21.1,294.3371429,15.7,25.32857143,20.6,294.2571429,15.63,25.2,21.1,294.5771429,15.91428571,25.4,21.7,294.0257143,15.37,25.58571429,20.6
660,-0.07195,-0.04525,0.2304571,0.1757143,0,298.0414286,298.0857143,294.3814286,300.3,295.8,20.5,80.30857143,0,15.84571429,1.657142857,25.05714286,5.871428571,28.9,21.1,25.7,294.2171429,15.58714286,25.72857143,20.6,294.6042857,15.94,25.45714286,21.1,294.2685714,15.6,25.68571429,21.1,294.3371429,15.7,25.32857143,20.6,294.2571429,15.63,25.2,21.1,294.5771429,15.91428571,25.4,21.7,294.0257143,15.37,25.58571429,20.6,293.8542857,15.19428571,25.62857143,21.1
661,-0.2,-0.07096667,0.18055,0.1824833,0,298.6157143,298.7214286,294.6042857,300.7,296.8,36.6,78.67142857,0,15.94,2.042857143,25.45714286,6.657142857,30,21.1,35.3,294.2685714,15.6,25.68571429,21.1,294.2171429,15.58714286,25.72857143,20.6,294.3371429,15.7,25.32857143,20.6,294.2571429,15.63,25.2,21.1,294.5771429,15.91428571,25.4,21.7,294.0257143,15.37,25.58571429,20.6,293.8542857,15.19428571,25.62857143,21.1,293.4757143,14.87285714,25.28571429,20.6
662,0.0466,0.008225,0.2926429,0.2266286,0,298.8614286,299.1214286,294.2171429,301.1,296,2.5,75.70285714,0,15.58714286,3.071428571,25.72857143,7.942857143,31.1,20.6,0,294.3371429,15.7,25.32857143,20.6,294.2685714,15.6,25.68571429,21.1,294.2571429,15.63,25.2,21.1,294.5771429,15.91428571,25.4,21.7,294.0257143,15.37,25.58571429,20.6,293.8542857,15.19428571,25.62857143,21.1,293.4757143,14.87285714,25.28571429,20.6,294.1085714,15.49,26.54285714,21.7
663,0.05374,0.071375,0.1781714,0.1565714,0,299.0428571,299.35,294.2685714,301,297.4,3.6,75.01571429,0,15.6,2.7,25.68571429,7.442857143,30.6,21.1,2.9,294.2571429,15.63,25.2,21.1,294.3371429,15.7,25.32857143,20.6,294.5771429,15.91428571,25.4,21.7,294.0257143,15.37,25.58571429,20.6,293.8542857,15.19428571,25.62857143,21.1,293.4757143,14.87285714,25.28571429,20.6,294.1085714,15.49,26.54285714,21.7,293.4842857,14.88428571,26.45714286,21.7
664,0.0214,0.0542,0.08465,0.1010286,0,298.1814286,298.3571429,294.3371429,301.1,296.4,32.3,79.51714286,0,15.7,2.657142857,25.32857143,7.1,30.6,20.6,59.7,294.5771429,15.91428571,25.4,21.7,294.2571429,15.63,25.2,21.1,294.0257143,15.37,25.58571429,20.6,293.8542857,15.19428571,25.62857143,21.1,293.4757143,14.87285714,25.28571429,20.6,294.1085714,15.49,26.54285714,21.7,293.4842857,14.88428571,26.45714286,21.7,293.8014286,15.22142857,26.92857143,22.8
665,0.0567,0.0702,0.1939857,0.1746714,25.2,298.2114286,298.3214286,294.2571429,300.9,296.4,18.4,78.84142857,25.2,15.63,2.7,25.2,6.971428571,29.4,21.1,19.4,294.0257143,15.37,25.58571429,20.6,294.5771429,15.91428571,25.4,21.7,293.8542857,15.19428571,25.62857143,21.1,293.4757143,14.87285714,25.28571429,20.6,294.1085714,15.49,26.54285714,21.7,293.4842857,14.88428571,26.45714286,21.7,293.8014286,15.22142857,26.92857143,22.8,294.3314286,15.73,26.7,22.2
666,0.03905,-0.09663333,0.1922667,0.2225,68.17,298.37,298.4357143,294.5771429,300.3,296.3,33.6,79.72428571,68.17,15.91428571,2.328571429,25.4,6.171428571,29.4,21.7,37.1,293.8542857,15.19428571,25.62857143,21.1,294.0257143,15.37,25.58571429,20.6,293.4757143,14.87285714,25.28571429,20.6,294.1085714,15.49,26.54285714,21.7,293.4842857,14.88428571,26.45714286,21.7,293.8014286,15.22142857,26.92857143,22.8,294.3314286,15.73,26.7,22.2,294.5428571,15.90142857,26.4,22.8
667,0.0015,-0.03445,0.1614286,0.1584857,0,298.78,299,294.0257143,300.9,297.3,9.7,75.07714286,0,15.37,2.657142857,25.58571429,7.057142857,30.6,20.6,7.4,293.4757143,14.87285714,25.28571429,20.6,293.8542857,15.19428571,25.62857143,21.1,294.1085714,15.49,26.54285714,21.7,293.4842857,14.88428571,26.45714286,21.7,293.8014286,15.22142857,26.92857143,22.8,294.3314286,15.73,26.7,22.2,294.5428571,15.90142857,26.4,22.8,295.0071429,16.38142857,26.42857143,22.8
668,-0.03046667,-0.0001,0.1286333,0.1561167,0,298.67,298.8357143,293.8542857,300.6,296.9,7.2,74.73428571,0,15.19428571,2.3,25.62857143,6.742857143,30,21.1,8.2,294.1085714,15.49,26.54285714,21.7,293.4757143,14.87285714,25.28571429,20.6,293.4842857,14.88428571,26.45714286,21.7,293.8014286,15.22142857,26.92857143,22.8,294.3314286,15.73,26.7,22.2,294.5428571,15.90142857,26.4,22.8,295.0071429,16.38142857,26.42857143,22.8,295.4828571,16.88571429,25.35714286,20.6
669,-0.20635,-0.141,0.3221857,0.2998286,0,298.7357143,298.9928571,293.4757143,300.7,296.9,0.5,72.69,0,14.87285714,3.014285714,25.28571429,8.042857143,29.4,20.6,5.1,293.4842857,14.88428571,26.45714286,21.7,294.1085714,15.49,26.54285714,21.7,293.8014286,15.22142857,26.92857143,22.8,294.3314286,15.73,26.7,22.2,294.5428571,15.90142857,26.4,22.8,295.0071429,16.38142857,26.42857143,22.8,295.4828571,16.88571429,25.35714286,20.6,295.4471429,16.83285714,26.92857143,23.3
670,0.02535,0.0481,0.1018429,0.1365286,0,299.0042857,299.2714286,294.1085714,300.9,297.1,2.7,74.60857143,0,15.49,2.628571429,26.54285714,7.385714286,31.1,21.7,2.6,293.8014286,15.22142857,26.92857143,22.8,293.4842857,14.88428571,26.45714286,21.7,294.3314286,15.73,26.7,22.2,294.5428571,15.90142857,26.4,22.8,295.0071429,16.38142857,26.42857143,22.8,295.4828571,16.88571429,25.35714286,20.6,295.4471429,16.83285714,26.92857143,23.3,295.18,16.51714286,27.64285714,23.3
671,-0.05203333,0.01422,0.1556429,0.1822714,0,298.8814286,299.0571429,293.4842857,300.8,297.4,1.8,72.13571429,0,14.88428571,2.428571429,26.45714286,7.928571429,31.1,21.7,1.3,294.3314286,15.73,26.7,22.2,293.8014286,15.22142857,26.92857143,22.8,294.5428571,15.90142857,26.4,22.8,295.0071429,16.38142857,26.42857143,22.8,295.4828571,16.88571429,25.35714286,20.6,295.4471429,16.83285714,26.92857143,23.3,295.18,16.51714286,27.64285714,23.3,294.6014286,15.93,26.9,22.8
672,-0.1169,-0.091575,0.1527286,0.1867714,0,298.7528571,299.0357143,293.8014286,301.6,296.3,7.3,74.32571429,0,15.22142857,3.757142857,26.92857143,7.057142857,32.2,22.8,2,294.5428571,15.90142857,26.4,22.8,294.3314286,15.73,26.7,22.2,295.0071429,16.38142857,26.42857143,22.8,295.4828571,16.88571429,25.35714286,20.6,295.4471429,16.83285714,26.92857143,23.3,295.18,16.51714286,27.64285714,23.3,294.6014286,15.93,26.9,22.8,295.1842857,16.57285714,27.05714286,22.8
673,0.0925,-0.05085,0.1298,0.1214286,0,298.9,299.0428571,294.3314286,301.9,296.8,7.5,76.13428571,0,15.73,3.371428571,26.7,6.985714286,33.3,22.2,30,295.0071429,16.38142857,26.42857143,22.8,294.5428571,15.90142857,26.4,22.8,295.4828571,16.88571429,25.35714286,20.6,295.4471429,16.83285714,26.92857143,23.3,295.18,16.51714286,27.64285714,23.3,294.6014286,15.93,26.9,22.8,295.1842857,16.57285714,27.05714286,22.8,296.0171429,17.42428571,27.75714286,22.8
674,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.4071429,294.5428571,301.1,296.1,43.64,79.63571429,38.52,15.90142857,2.7,26.4,6.171428571,32.2,22.8,28.2,295.4828571,16.88571429,25.35714286,20.6,295.0071429,16.38142857,26.42857143,22.8,295.4471429,16.83285714,26.92857143,23.3,295.18,16.51714286,27.64285714,23.3,294.6014286,15.93,26.9,22.8,295.1842857,16.57285714,27.05714286,22.8,296.0171429,17.42428571,27.75714286,22.8,295.5557143,16.90142857,27.97142857,22.8
675,0.110325,-0.0029,0.07464286,0.09557143,5.96,298.7028571,298.7714286,295.0071429,301.3,296.8,23.5,80.24142857,5.96,16.38142857,2.742857143,26.42857143,6.685714286,31.7,22.8,46.5,295.4471429,16.83285714,26.92857143,23.3,295.4828571,16.88571429,25.35714286,20.6,295.18,16.51714286,27.64285714,23.3,294.6014286,15.93,26.9,22.8,295.1842857,16.57285714,27.05714286,22.8,296.0171429,17.42428571,27.75714286,22.8,295.5557143,16.90142857,27.97142857,22.8,295.3971429,16.75857143,27.4,22.8
676,-0.078,-0.1252,0.1486714,0.1594714,389.6,298.4457143,298.4214286,295.4828571,301.4,296.3,111.7,83.75142857,389.6,16.88571429,2.785714286,25.35714286,6.428571429,30.6,20.6,88.2,295.18,16.51714286,27.64285714,23.3,295.4471429,16.83285714,26.92857143,23.3,294.6014286,15.93,26.9,22.8,295.1842857,16.57285714,27.05714286,22.8,296.0171429,17.42428571,27.75714286,22.8,295.5557143,16.90142857,27.97142857,22.8,295.3971429,16.75857143,27.4,22.8,295.6314286,17.02285714,27.47142857,23.9
677,0.0681,0.0355,0.2512714,0.2120714,26.56,299.1857143,299.4,295.4471429,302.3,296.8,15.2,80.07142857,26.56,16.83285714,3.085714286,26.92857143,6.5,32.2,23.3,75.2,294.6014286,15.93,26.9,22.8,295.18,16.51714286,27.64285714,23.3,295.1842857,16.57285714,27.05714286,22.8,296.0171429,17.42428571,27.75714286,22.8,295.5557143,16.90142857,27.97142857,22.8,295.3971429,16.75857143,27.4,22.8,295.6314286,17.02285714,27.47142857,23.9,296.3528571,17.75428571,28.02857143,24.4
678,-0.0477,0.072125,0.2656833,0.2382143,16.65,300.0385714,300.2071429,295.18,302.2,298.3,1.5,74.80857143,16.65,16.51714286,3.014285714,27.64285714,7.571428571,32.8,23.3,2.5,295.1842857,16.57285714,27.05714286,22.8,294.6014286,15.93,26.9,22.8,296.0171429,17.42428571,27.75714286,22.8,295.5557143,16.90142857,27.97142857,22.8,295.3971429,16.75857143,27.4,22.8,295.6314286,17.02285714,27.47142857,23.9,296.3528571,17.75428571,28.02857143,24.4,296.3628571,17.74428571,28.64285714,24.4
679,0.01485,-0.0432,0.1687571,0.1725429,10.86,299.5771429,299.7285714,294.6014286,301.5,297.7,7.7,74.23,10.86,15.93,2.714285714,26.9,6.828571429,31.1,22.8,7,296.0171429,17.42428571,27.75714286,22.8,295.1842857,16.57285714,27.05714286,22.8,295.5557143,16.90142857,27.97142857,22.8,295.3971429,16.75857143,27.4,22.8,295.6314286,17.02285714,27.47142857,23.9,296.3528571,17.75428571,28.02857143,24.4,296.3628571,17.74428571,28.64285714,24.4,296.1,17.48714286,28.04285714,23.9
680,-0.016425,0.0041,0.1526143,0.1243571,60.93,299.6342857,299.7071429,295.1842857,301.5,298,13.76,76.70428571,60.93,16.57285714,2.328571429,27.05714286,6.771428571,31.1,22.8,10.1,295.5557143,16.90142857,27.97142857,22.8,296.0171429,17.42428571,27.75714286,22.8,295.3971429,16.75857143,27.4,22.8,295.6314286,17.02285714,27.47142857,23.9,296.3528571,17.75428571,28.02857143,24.4,296.3628571,17.74428571,28.64285714,24.4,296.1,17.48714286,28.04285714,23.9,296.3157143,17.72428571,27.47142857,21.7
681,-0.0457,-0.007566667,0.1959143,0.1780571,111.7,299.5085714,299.6857143,296.0171429,301.8,297,28.3,81.29142857,111.7,17.42428571,2.4,27.75714286,6.757142857,32.2,22.8,22.9,295.3971429,16.75857143,27.4,22.8,295.5557143,16.90142857,27.97142857,22.8,295.6314286,17.02285714,27.47142857,23.9,296.3528571,17.75428571,28.02857143,24.4,296.3628571,17.74428571,28.64285714,24.4,296.1,17.48714286,28.04285714,23.9,296.3157143,17.72428571,27.47142857,21.7,296.2928571,17.65857143,28.14285714,23.3
682,-0.0310625,0.06276667,0.1974571,0.175,9.1,300.0914286,300.3357143,295.5557143,302.4,298.2,1.6,76.33428571,9.1,16.90142857,2.728571429,27.97142857,7.385714286,32.2,22.8,3.3,295.6314286,17.02285714,27.47142857,23.9,295.3971429,16.75857143,27.4,22.8,296.3528571,17.75428571,28.02857143,24.4,296.3628571,17.74428571,28.64285714,24.4,296.1,17.48714286,28.04285714,23.9,296.3157143,17.72428571,27.47142857,21.7,296.2928571,17.65857143,28.14285714,23.3,296.8942857,18.33857143,27.87142857,24.4
683,0.05063333,0.055875,0.10935,0.09871429,18.25,299.7528571,299.8428571,295.3971429,301.6,297.8,20.1,77.14142857,18.25,16.75857143,2.714285714,27.4,6.657142857,31.1,22.8,33.8,296.3528571,17.75428571,28.02857143,24.4,295.6314286,17.02285714,27.47142857,23.9,296.3628571,17.74428571,28.64285714,24.4,296.1,17.48714286,28.04285714,23.9,296.3157143,17.72428571,27.47142857,21.7,296.2928571,17.65857143,28.14285714,23.3,296.8942857,18.33857143,27.87142857,24.4,296.79,18.21571429,28.07142857,25
684,0.0675,0.0484,0.1730429,0.1369857,39.21,299.8857143,300.0142857,295.6314286,301.6,297.9,21.81,77.73142857,39.21,17.02285714,2.457142857,27.47142857,5.585714286,30.6,23.9,36.6,296.3628571,17.74428571,28.64285714,24.4,296.3528571,17.75428571,28.02857143,24.4,296.1,17.48714286,28.04285714,23.9,296.3157143,17.72428571,27.47142857,21.7,296.2928571,17.65857143,28.14285714,23.3,296.8942857,18.33857143,27.87142857,24.4,296.79,18.21571429,28.07142857,25,296.69,18.14571429,27.92857143,24.4
685,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.1428571,296.3528571,301.9,298.5,18.4,80.98,17.92,17.75428571,2.4,28.02857143,6.042857143,32.2,24.4,0.6,296.1,17.48714286,28.04285714,23.9,296.3628571,17.74428571,28.64285714,24.4,296.3157143,17.72428571,27.47142857,21.7,296.2928571,17.65857143,28.14285714,23.3,296.8942857,18.33857143,27.87142857,24.4,296.79,18.21571429,28.07142857,25,296.69,18.14571429,27.92857143,24.4,296.6114286,18.06142857,28.14285714,23.9
686,-0.0853,0.02575,0.2083857,0.2085571,0,300.3557143,300.5,296.3628571,302,298.4,5.8,78.92857143,0,17.74428571,2.542857143,28.64285714,6.1,32.8,24.4,13,296.3157143,17.72428571,27.47142857,21.7,296.1,17.48714286,28.04285714,23.9,296.2928571,17.65857143,28.14285714,23.3,296.8942857,18.33857143,27.87142857,24.4,296.79,18.21571429,28.07142857,25,296.69,18.14571429,27.92857143,24.4,296.6114286,18.06142857,28.14285714,23.9,297.0485714,18.57142857,27.91428571,23.3
687,-0.13255,0.296,0.1916857,0.175,10.83,299.9271429,299.9571429,296.1,301.8,298.1,44.04,79.65857143,10.83,17.48714286,2.542857143,28.04285714,6.185714286,31.7,23.9,17.9,296.2928571,17.65857143,28.14285714,23.3,296.3157143,17.72428571,27.47142857,21.7,296.8942857,18.33857143,27.87142857,24.4,296.79,18.21571429,28.07142857,25,296.69,18.14571429,27.92857143,24.4,296.6114286,18.06142857,28.14285714,23.9,297.0485714,18.57142857,27.91428571,23.3,297.4185714,18.96857143,27.68571429,24.4
688,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.3428571,296.3157143,301.7,298.4,21.9,79.74428571,62.57,17.72428571,1.914285714,27.47142857,5.885714286,31.7,21.7,43,296.8942857,18.33857143,27.87142857,24.4,296.2928571,17.65857143,28.14285714,23.3,296.79,18.21571429,28.07142857,25,296.69,18.14571429,27.92857143,24.4,296.6114286,18.06142857,28.14285714,23.9,297.0485714,18.57142857,27.91428571,23.3,297.4185714,18.96857143,27.68571429,24.4,297.1085714,18.63571429,28.72857143,25
689,0.1045,0.0661,0.1618571,0.1561714,0,300.5014286,300.4857143,296.2928571,302.6,298.2,13.4,77.8,0,17.65857143,2.8,28.14285714,6.114285714,32.8,23.3,8,296.79,18.21571429,28.07142857,25,296.8942857,18.33857143,27.87142857,24.4,296.69,18.14571429,27.92857143,24.4,296.6114286,18.06142857,28.14285714,23.9,297.0485714,18.57142857,27.91428571,23.3,297.4185714,18.96857143,27.68571429,24.4,297.1085714,18.63571429,28.72857143,25,296.7757143,18.29857143,28.87142857,25
690,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,41.92,18.33857143,1.828571429,27.87142857,5.557142857,31.7,24.4,48.9,296.69,18.14571429,27.92857143,24.4,296.79,18.21571429,28.07142857,25,296.6114286,18.06142857,28.14285714,23.9,297.0485714,18.57142857,27.91428571,23.3,297.4185714,18.96857143,27.68571429,24.4,297.1085714,18.63571429,28.72857143,25,296.7757143,18.29857143,28.87142857,25,297.12,18.67857143,28.04285714,22.2
691,0.0785,0.03633333,0.2077857,0.2106714,28,300.38,300.5714286,296.79,302.1,298.8,22.5,80.84,28,18.21571429,2.257142857,28.07142857,5.8,31.7,25,8.2,296.6114286,18.06142857,28.14285714,23.9,296.69,18.14571429,27.92857143,24.4,297.0485714,18.57142857,27.91428571,23.3,297.4185714,18.96857143,27.68571429,24.4,297.1085714,18.63571429,28.72857143,25,296.7757143,18.29857143,28.87142857,25,297.12,18.67857143,28.04285714,22.2,297.2671429,18.82428571,28.6,25
692,0.0348,0.0317,0.2225714,0.2039857,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,11.37,18.14571429,2.557142857,27.92857143,5.871428571,32.2,24.4,17,297.0485714,18.57142857,27.91428571,23.3,296.6114286,18.06142857,28.14285714,23.9,297.4185714,18.96857143,27.68571429,24.4,297.1085714,18.63571429,28.72857143,25,296.7757143,18.29857143,28.87142857,25,297.12,18.67857143,28.04285714,22.2,297.2671429,18.82428571,28.6,25,296.3842857,17.88428571,28.1,24.4
693,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.7928571,296.6114286,302.8,298.9,31,78.25428571,42.46,18.06142857,2.785714286,28.14285714,6.928571429,32.2,23.9,25.7,297.4185714,18.96857143,27.68571429,24.4,297.0485714,18.57142857,27.91428571,23.3,297.1085714,18.63571429,28.72857143,25,296.7757143,18.29857143,28.87142857,25,297.12,18.67857143,28.04285714,22.2,297.2671429,18.82428571,28.6,25,296.3842857,17.88428571,28.1,24.4,296.94,18.48571429,27.12857143,22.8
694,0.0537,0.1,0.2043714,0.1603571,98.68,300.6685714,300.7285714,297.0485714,302.8,298.7,50.86,80.79714286,98.68,18.57142857,2.542857143,27.91428571,6.457142857,31.7,23.3,69.6,297.1085714,18.63571429,28.72857143,25,297.4185714,18.96857143,27.68571429,24.4,296.7757143,18.29857143,28.87142857,25,297.12,18.67857143,28.04285714,22.2,297.2671429,18.82428571,28.6,25,296.3842857,17.88428571,28.1,24.4,296.94,18.48571429,27.12857143,22.8,296.79,18.30142857,28.02857143,23.9
695,0.06315,0.07595,0.2036286,0.2409286,86.4,300.6314286,300.75,297.4185714,302.7,298.7,63,82.78428571,86.4,18.96857143,2.185714286,27.68571429,6.071428571,31.7,24.4,29.8,296.7757143,18.29857143,28.87142857,25,297.1085714,18.63571429,28.72857143,25,297.12,18.67857143,28.04285714,22.2,297.2671429,18.82428571,28.6,25,296.3842857,17.88428571,28.1,24.4,296.94,18.48571429,27.12857143,22.8,296.79,18.30142857,28.02857143,23.9,296.6514286,18.15714286,27.8,23.9
696,0.09445,-0.01352,0.2407,0.2419286,16.81,300.9671429,301.2285714,297.1085714,303.7,299,12.5,79.70428571,16.81,18.63571429,3.142857143,28.72857143,6.328571429,34.4,25,20.9,297.12,18.67857143,28.04285714,22.2,296.7757143,18.29857143,28.87142857,25,297.2671429,18.82428571,28.6,25,296.3842857,17.88428571,28.1,24.4,296.94,18.48571429,27.12857143,22.8,296.79,18.30142857,28.02857143,23.9,296.6514286,18.15714286,27.8,23.9,296,17.47,27.37142857,22.2
697,-0.0939,0.086425,0.2489,0.2247429,38.7,301.1428571,301.4,296.7757143,304.3,298.8,13.9,77.36714286,38.7,18.29857143,3.457142857,28.87142857,6.485714286,34.4,25,2.3,297.2671429,18.82428571,28.6,25,297.12,18.67857143,28.04285714,22.2,296.3842857,17.88428571,28.1,24.4,296.94,18.48571429,27.12857143,22.8,296.79,18.30142857,28.02857143,23.9,296.6514286,18.15714286,27.8,23.9,296,17.47,27.37142857,22.2,296.6657143,18.16,27.15714286,22.8
698,-0.0874,0.09725,0.2545714,0.2119143,99.61,300.7914286,300.9142857,297.12,303.3,298.7,26.59,80.53,99.61,18.67857143,2.714285714,28.04285714,7.442857143,33.9,22.2,76.5,296.3842857,17.88428571,28.1,24.4,297.2671429,18.82428571,28.6,25,296.94,18.48571429,27.12857143,22.8,296.79,18.30142857,28.02857143,23.9,296.6514286,18.15714286,27.8,23.9,296,17.47,27.37142857,22.2,296.6657143,18.16,27.15714286,22.8,296.8314286,18.37,26.3,23.9
699,-0.09065,0.0151,0.2174857,0.2088143,78.94,301.1942857,301.4071429,297.2671429,303.5,299.5,11,79.35571429,78.94,18.82428571,2.9,28.6,6.185714286,32.2,25,9.9,296.94,18.48571429,27.12857143,22.8,296.3842857,17.88428571,28.1,24.4,296.79,18.30142857,28.02857143,23.9,296.6514286,18.15714286,27.8,23.9,296,17.47,27.37142857,22.2,296.6657143,18.16,27.15714286,22.8,296.8314286,18.37,26.3,23.9,295.76,17.22714286,25.97142857,22.8
700,0.0204,0.03275,0.1634429,0.1103714,0.61,300.9328571,301.1,296.3842857,303.2,299.2,6.3,76.43571429,0.61,17.88428571,2.857142857,28.1,6.042857143,31.7,24.4,0.8,296.79,18.30142857,28.02857143,23.9,296.94,18.48571429,27.12857143,22.8,296.6514286,18.15714286,27.8,23.9,296,17.47,27.37142857,22.2,296.6657143,18.16,27.15714286,22.8,296.8314286,18.37,26.3,23.9,295.76,17.22714286,25.97142857,22.8,294.8085714,16.20428571,26.18571429,21.7
701,0.0161,0.0371,0.2434,0.2677286,118.5,300.6785714,300.8285714,296.94,302.9,298.3,97.7,80.25,118.5,18.48571429,2.514285714,27.12857143,6.685714286,32.2,22.8,61,296.6514286,18.15714286,27.8,23.9,296.79,18.30142857,28.02857143,23.9,296,17.47,27.37142857,22.2,296.6657143,18.16,27.15714286,22.8,296.8314286,18.37,26.3,23.9,295.76,17.22714286,25.97142857,22.8,294.8085714,16.20428571,26.18571429,21.7,295.0314286,16.46857143,25.64285714,22.2
702,-0.0416,0.0553,0.1699286,0.1281714,20.44,301.09,301.1571429,296.79,302.9,299,10.7,77.53142857,20.44,18.30142857,2.857142857,28.02857143,7,32.8,23.9,10.9,296,17.47,27.37142857,22.2,296.6514286,18.15714286,27.8,23.9,296.6657143,18.16,27.15714286,22.8,296.8314286,18.37,26.3,23.9,295.76,17.22714286,25.97142857,22.8,294.8085714,16.20428571,26.18571429,21.7,295.0314286,16.46857143,25.64285714,22.2,294.9928571,16.39,25.84285714,22.2
703,0.0892,0.00035,0.09465,0.08811429,96.7,300.9528571,301.1142857,296.6514286,303.4,298.6,17.08,77.56142857,96.7,18.15714286,2.8,27.8,6.928571429,33.3,23.9,11,296.6657143,18.16,27.15714286,22.8,296,17.47,27.37142857,22.2,296.8314286,18.37,26.3,23.9,295.76,17.22714286,25.97142857,22.8,294.8085714,16.20428571,26.18571429,21.7,295.0314286,16.46857143,25.64285714,22.2,294.9928571,16.39,25.84285714,22.2,295.0257143,16.37571429,26.01428571,21.1
704,0.0238,0.1635,0.1377167,0.1248,79.96,300.1628571,300.2357143,296,302.7,297.5,35.9,78.08,79.96,17.47,3.271428571,27.37142857,7.185714286,32.8,22.2,62.4,296.8314286,18.37,26.3,23.9,296.6657143,18.16,27.15714286,22.8,295.76,17.22714286,25.97142857,22.8,294.8085714,16.20428571,26.18571429,21.7,295.0314286,16.46857143,25.64285714,22.2,294.9928571,16.39,25.84285714,22.2,295.0257143,16.37571429,26.01428571,21.1,295.0092857,16.38285715,25.92857143,21.65
